Es_Viable,Num_Satelites,Num_Telescopios,Detectores_Necesarios,ID_Detector,Tipo_Telescopio,Altura_km,Diametro_Pupila_mm,Swath_Requerido_km,Dias_Cobertura,Swath_Real_Sistema_km,Excedente_Swath_km,Excedente_Swath_porc,Inclinacion_SSO_deg,LTAN_h,Desfase_Anomalia_Verdadera_deg,MTF_a_Nyquist_lambda2,SNR_lambda3,Longitud_Focal_m,Relacion_Focal_f_num,Masa_Instrumento_kg,Longitud_Instrumento_m,Area_Instrumento_m2,Volumen_Instrumento_m3,Potencia_Electrica_Instrumento_W,Masa_Seca_Satelite_kg,Masa_Combustible_kg,Masa_Total_Satelite_kg,Masa_Total_Constelacion_kg,Num_Impulsos_Mantenimiento,DeltaV_Total_ms,Masa_Seca_TM_kg,Masa_Seca_SEOSAT_kg,Longitud_Satelite_m,Area_Satelite_m2,Volumen_Satelite_m3,Estandar_U
0,1,1,NaN,1,Korsch,420,49,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.7765494,8.9023637865444,13.6789131865444,13.6789131865444,429,2031.45120972275,3.52947,6.0236288,0.392490419949087,0.15404872975181,0.0604626506329114,60.4626506329114
0,1,2,NaN,2,Korsch,400,31,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8142719,11.897270860893,13.711542760893,13.711542760893,878,3977.00066331697,0.89373,1.5252992,0.284244297698473,0.0807948207740983,0.0229654670886076,22.9654670886076
0,2,1,NaN,2,Korsch,420,33,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4590422,5.40344698331855,6.86248918331855,13.7249783666371,638,3021.13256830562,1.07811,1.8399744,0.264330282822854,0.0698704984172101,0.0184688886075949,18.4688886075949
0,1,2,NaN,3,Cassegrain,480,55,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.1322375,3.62307467737274,13.7553121773727,13.7553121773727,108,576.89111644325,4.99125,8.5184,0.504304399142453,0.25432292699443,0.128256170886076,128.256170886076
0,1,2,NaN,3,Cassegrain,490,56,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.6950144,3.09592380673858,13.7909382067386,13.7909382067386,88,478.81443272507,5.26848,8.9915392,0.513473570035952,0.263655107125466,0.135379929113924,135.379929113924
0,1,2,NaN,1,Refractivo,820,61,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.8231429,0,13.8231429,13.8231429,0,0,6.80943,11.6214272,0.559319424503447,0.312838218626868,0.174976492405063,174.976492405063
0,1,2,NaN,1,Refractivo,830,61,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.8231429,0,13.8231429,13.8231429,0,0,6.80943,11.6214272,0.559319424503447,0.312838218626868,0.174976492405063,174.976492405063
0,1,2,NaN,2,Korsch,790,61,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.8231429,0,13.8231429,13.8231429,0,0,6.80943,11.6214272,0.559319424503447,0.312838218626868,0.174976492405063,174.976492405063
0,1,2,NaN,3,Cassegrain,470,54,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.5895576,4.23575899454204,13.825316594542,13.825316594542,132,691.898493470955,4.72392,8.0621568,0.495135228248953,0.245158894253143,0.121386805063291,121.386805063291
0,2,2,NaN,1,Refractivo,650,48,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.7350528,0.178601596920859,6.91365439692086,13.8273087938417,7,48.8242492236714,3.31776,5.6623104,0.440120202887959,0.193705792990138,0.0852538329113924,85.2538329113924
0,2,2,NaN,1,Refractivo,640,48,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.7350528,0.201709423515056,6.93676222351506,13.8735244470301,8,55.0570941361584,3.31776,5.6623104,0.440120202887959,0.193705792990138,0.0852538329113924,85.2538329113924
0,3,1,NaN,1,Refractivo,650,48,NaN,NaN,NaN,NaN,NaN,NaN,6,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.4900352,0.136310131186217,4.62634533118622,13.8790359935587,8,55.7991419699101,3.31776,5.6623104,0.384480411378697,0.147825186733932,0.0568358886075949,56.8358886075949
0,2,1,NaN,3,Refractivo,410,25,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.634375,6.31658384317987,6.95095884317987,13.9019176863597,1021,4729.98093208435,0.46875,0.8,0.200250214259738,0.040100148311071,0.00803006329113924,8.03006329113924
0,1,1,NaN,3,Cassegrain,600,69,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.3374654,0.569722715754949,13.907188115755,13.907188115755,12,78.0846085137237,9.85527,16.8196608,0.552690591356877,0.305466889774414,0.168828675949367,168.828675949367
0,3,1,NaN,1,Refractivo,640,48,NaN,NaN,NaN,NaN,NaN,NaN,6,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.4900352,0.151537479530499,4.6415726795305,13.9247180385915,9,61.9392309031782,3.31776,5.6623104,0.384480411378697,0.147825186733932,0.0568358886075949,56.8358886075949
0,1,1,NaN,1,Refractivo,940,70,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.9258,0,13.9258,13.9258,0,0,10.29,17.5616,0.560700599927267,0.314385162758797,0.176275949367089,176.275949367089
0,1,1,NaN,1,Refractivo,950,70,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.9258,0,13.9258,13.9258,0,0,10.29,17.5616,0.560700599927267,0.314385162758797,0.176275949367089,176.275949367089
0,1,1,NaN,2,Korsch,900,70,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.9258,0,13.9258,13.9258,0,0,10.29,17.5616,0.560700599927267,0.314385162758797,0.176275949367089,176.275949367089
0,1,1,NaN,2,Korsch,910,70,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.9258,0,13.9258,13.9258,0,0,10.29,17.5616,0.560700599927267,0.314385162758797,0.176275949367089,176.275949367089
0,1,1,NaN,3,Korsch,790,70,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.9258,0,13.9258,13.9258,0,0,10.29,17.5616,0.560700599927267,0.314385162758797,0.176275949367089,176.275949367089
0,1,1,NaN,3,Korsch,400,36,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8942336,12.0420020329065,13.9362356329065,13.9362356329065,866,3922.64530117597,1.39968,2.3887872,0.288360308534023,0.0831516675378368,0.0239776405063291,23.9776405063291
0,1,2,NaN,3,Cassegrain,500,57,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.2782537,2.66542016997055,13.9436738699705,13.9436738699705,72,398.888907092594,5.55579,9.4818816,0.522642740929451,0.273155434646249,0.142762705063291,142.762705063291
0,2,1,NaN,3,Korsch,430,38,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2278032,4.75565614977959,6.98345934977959,13.9669186995592,457,2210.73086654686,1.64616,2.8094464,0.304380325674802,0.0926473826578985,0.0282000405063291,28.2000405063291
0,1,1,NaN,2,Cassegrain,730,70,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.9258,0.0576769619434095,13.9834769619434,13.9834769619434,1,7.7026501615901,10.29,17.5616,0.560700599927267,0.314385162758797,0.176275949367089,176.275949367089
0,1,2,NaN,3,Korsch,680,61,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.8231429,0.162234717738382,13.9853776177384,13.9853776177384,3,21.7522735917946,6.80943,11.6214272,0.559319424503447,0.312838218626868,0.174976492405063,174.976492405063
0,1,2,NaN,3,Korsch,690,61,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.8231429,0.164285416264423,13.9874283162644,13.9874283162644,3,22.0257571116181,6.80943,11.6214272,0.559319424503447,0.312838218626868,0.174976492405063,174.976492405063
0,1,1,NaN,1,Korsch,590,69,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.3374654,0.656876018575158,13.9943414185752,13.9943414185752,14,89.7715381939943,9.85527,16.8196608,0.552690591356877,0.305466889774414,0.168828675949367,168.828675949367
0,2,2,NaN,2,Korsch,620,48,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.7350528,0.27105842513184,7.00611122513184,14.0122224502637,11,73.6495156906794,3.31776,5.6623104,0.440120202887959,0.193705792990138,0.0852538329113924,85.2538329113924
0,2,1,NaN,3,Korsch,620,55,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.754825,0.271854175596245,7.02667917559624,14.0533583511925,11,73.6495156906794,4.99125,8.5184,0.440550471371424,0.194084717825584,0.0855041139240506,85.5041139240506
0,3,1,NaN,2,Korsch,620,48,NaN,NaN,NaN,NaN,NaN,NaN,6,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.4900352,0.197457671066964,4.68749287106696,14.0624786132009,12,80.3449262080139,3.31776,5.6623104,0.384480411378697,0.147825186733932,0.0568358886075949,56.8358886075949
0,1,2,NaN,3,Cassegrain,460,53,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.0666093,5.00014950825257,14.0667588082526,14.0667588082526,162,832.887880982189,4.46631,7.6225024,0.485966057355454,0.236163008901605,0.114767206329114,114.767206329114
0,3,1,NaN,2,Korsch,440,34,NaN,NaN,NaN,NaN,NaN,NaN,6,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5957424,3.09772319715712,4.69346559715712,14.0803967914714,422,2084.34273005761,1.17912,2.0123648,0.272340291393244,0.0741692343161569,0.020199270886076,20.1992708860759
0,2,1,NaN,2,Cassegrain,560,54,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3930384,0.659629680294083,7.05266808029408,14.1053361605882,30,183.760792634894,4.72392,8.0621568,0.432540462801034,0.187091251960133,0.0809245367088608,80.9245367088607
0,1,2,NaN,2,Cassegrain,640,61,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.8231429,0.309449120500807,14.1325920205008,14.1325920205008,6,41.2928206021188,6.80943,11.6214272,0.559319424503447,0.312838218626868,0.174976492405063,174.976492405063
0,2,1,NaN,3,Refractivo,930,56,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1300096,0,7.1300096,14.2600192,0,0,5.26848,8.9915392,0.448560479941813,0.20120650416563,0.0902532860759494,90.2532860759493
0,2,2,NaN,3,Korsch,480,43,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.8419763,2.3053299667515,7.1473062667515,14.294612533503,138,737.138648788597,2.38521,4.0707584,0.394274348420463,0.155452261822381,0.0612908392405063,61.2908392405063
0,2,1,NaN,1,Refractivo,750,56,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1300096,0.030214515528575,7.16022411552858,14.3204482310572,1,7.88069638064189,5.26848,8.9915392,0.448560479941813,0.20120650416563,0.0902532860759494,90.2532860759493
0,2,1,NaN,1,Refractivo,760,56,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1300096,0.030554293154449,7.16056389315445,14.3211277863089,1,7.96914676024426,5.26848,8.9915392,0.448560479941813,0.20120650416563,0.0902532860759494,90.2532860759493
0,2,2,NaN,3,Korsch,490,44,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1877056,1.97590518141282,7.16361078141282,14.3272215628256,112,609.400187104635,2.55552,4.3614208,0.403443519313962,0.162766673276435,0.0656671594936709,65.6671594936709
1,3,1,1,2,Refractivo,910,49,120,5.34264230728149,163.84,43.84,36.5333333333333,99.077314852791,6,120,0.250243397131858,727.163302017174,0.20475,4.17857142857143,1.19413735,0.15925,0.026711125,0.0046839008125,1.267667975,4.7765494,0,4.7765494,14.3296482,0,0,3.52947,6.0236288,0.392490419949087,0.15404872975181,0.0604626506329114,60.4626506329114
1,3,1,2,3,Refractivo,810,49,140,5.34564685821533,160,20,14.2857142857143,98.64545261296,6,120,0.251072685832233,757.186716621826,0.30375,6.19897959183673,1.19413735,0.15925,0.026711125,0.0046839008125,1.267667975,4.7765494,0,4.7765494,14.3296482,0,0,3.52947,6.0236288,0.392490419949087,0.15404872975181,0.0604626506329114,60.4626506329114
0,2,2,NaN,2,Refractivo,900,49,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1648241,0,7.1648241,14.3296482,0,0,3.52947,6.0236288,0.449289373781458,0.201860941392935,0.0906939759493671,90.6939759493671
0,2,2,NaN,2,Refractivo,910,49,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1648241,0,7.1648241,14.3296482,0,0,3.52947,6.0236288,0.449289373781458,0.201860941392935,0.0906939759493671,90.6939759493671
0,2,2,NaN,3,Refractivo,810,49,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1648241,0,7.1648241,14.3296482,0,0,3.52947,6.0236288,0.449289373781458,0.201860941392935,0.0906939759493671,90.6939759493671
0,3,1,NaN,2,Refractivo,900,49,NaN,NaN,NaN,NaN,NaN,NaN,6,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.7765494,0,4.7765494,14.3296482,0,0,3.52947,6.0236288,0.392490419949087,0.15404872975181,0.0604626506329114,60.4626506329114
0,2,2,NaN,3,Korsch,520,46,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9277624,1.25744878716032,7.18521118716032,14.3704223743206,63,361.425972046212,2.92008,4.9836032,0.42178186110096,0.17789993835379,0.0750349670886076,75.0349670886076
0,2,1,NaN,2,Korsch,720,56,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1300096,0.0584815245073251,7.18849112450733,14.3769822490147,2,15.2261005631844,5.26848,8.9915392,0.448560479941813,0.20120650416563,0.0902532860759494,90.2532860759493
0,1,1,NaN,3,Cassegrain,610,70,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.9258,0.501414700191776,14.4272147001918,14.4272147001918,10,66.014359031451,10.29,17.5616,0.560700599927267,0.314385162758797,0.176275949367089,176.275949367089
0,2,2,NaN,3,Korsch,470,42,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.5119592,2.70290251874059,7.21486171874058,14.4297234374812,170,891.081393106533,2.22264,3.7933056,0.385105177526964,0.148305997758074,0.0571134075949367,57.1134075949367
0,1,2,NaN,1,Korsch,480,56,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.6950144,3.74326889276737,14.4382832927674,14.4382832927674,106,566.207947620227,5.26848,8.9915392,0.513473570035952,0.263655107125466,0.135379929113924,135.379929113924
0,2,1,NaN,2,Cassegrain,440,42,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0079728,4.21701279135338,7.22498559135338,14.4499711827068,341,1684.26746670532,2.22264,3.7933056,0.33642035995636,0.113178658593167,0.0380756050632911,38.0756050632911
0,2,2,NaN,2,Refractivo,410,23,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7409703,6.48591919389209,7.22688949389209,14.4537789877842,970,4493.71352019767,0.36501,0.6229504,0.21089093055048,0.0444749845884475,0.00937937088607595,9.37937088607595
0,1,1,NaN,1,Korsch,600,70,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.9258,0.544412674393402,14.4702126743934,14.4702126743934,11,71.5775578042467,10.29,17.5616,0.560700599927267,0.314385162758797,0.176275949367089,176.275949367089
0,1,2,NaN,1,Korsch,490,57,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.2782537,3.22320975770546,14.5014634577055,14.5014634577055,87,473.373359625922,5.55579,9.4818816,0.522642740929451,0.273155434646249,0.142762705063291,142.762705063291
0,2,2,NaN,3,Korsch,500,45,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.5495125,1.70235009257054,7.25186259257054,14.5037251851411,91,504.151257575362,2.73375,4.6656,0.412612690207461,0.170249232120238,0.0702469936708861,70.2469936708861
0,1,2,NaN,3,Cassegrain,450,52,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.5630272,5.94664847992079,14.5096756799208,14.5096756799208,199,1003.052708703,4.21824,7.1991296,0.476796886461955,0.227335270939815,0.108392749367089,108.392749367089
0,1,2,NaN,1,Refractivo,840,62,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.5141752,0,14.5141752,14.5141752,0,0,7.14984,12.2023936,0.568488595396947,0.323179283096393,0.183723736708861,183.723736708861
0,1,2,NaN,2,Korsch,800,62,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.5141752,0,14.5141752,14.5141752,0,0,7.14984,12.2023936,0.568488595396947,0.323179283096393,0.183723736708861,183.723736708861
0,1,2,NaN,1,Korsch,470,55,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.1322375,4.39576917354953,14.5280066735495,14.5280066735495,130,681.415182963819,4.99125,8.5184,0.504304399142453,0.25432292699443,0.128256170886076,128.256170886076
0,1,1,NaN,1,Refractivo,960,71,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.5311866,0,14.5311866,14.5311866,0,0,10.73733,18.3250432,0.568710608497656,0.323431756217774,0.183939070886076,183.939070886076
0,1,1,NaN,2,Korsch,920,71,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.5311866,0,14.5311866,14.5311866,0,0,10.73733,18.3250432,0.568710608497656,0.323431756217774,0.183939070886076,183.939070886076
0,1,1,NaN,3,Korsch,800,71,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.5311866,0,14.5311866,14.5311866,0,0,10.73733,18.3250432,0.568710608497656,0.323431756217774,0.183939070886076,183.939070886076
0,1,1,NaN,2,Cassegrain,740,71,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.5311866,0.0608827131882635,14.5920693131883,14.5920693131883,1,7.79186485231548,10.73733,18.3250432,0.568710608497656,0.323431756217774,0.183939070886076,183.939070886076
0,2,2,NaN,1,Refractivo,660,49,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1648241,0.137056821518005,7.30188092151801,14.603761843036,5,35.3362341682805,3.52947,6.0236288,0.449289373781458,0.201860941392935,0.0906939759493671,90.6939759493671
0,2,2,NaN,2,Korsch,430,34,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3936136,4.91117965887463,7.30479325887463,14.6095865177493,446,2157.51852621422,1.17912,2.0123648,0.311751810378971,0.0971891912745657,0.0302989063291139,30.2989063291139
0,1,2,NaN,3,Korsch,700,62,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.5141752,0.116217037542964,14.630392237543,14.630392237543,2,14.8653735594344,7.14984,12.2023936,0.568488595396947,0.323179283096393,0.183723736708861,183.723736708861
0,1,2,NaN,1,Korsch,500,58,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.8823208,2.76531808045489,14.6476388804549,14.6476388804549,71,393.348783382975,5.85336,9.9897344,0.53181191182295,0.282823909556781,0.150409124050633,150.409124050633
0,3,1,NaN,1,Refractivo,660,49,NaN,NaN,NaN,NaN,NaN,NaN,6,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.7765494,0.109835254543352,4.88638465454335,14.6591539636301,6,42.4034810019366,3.52947,6.0236288,0.392490419949087,0.15404872975181,0.0604626506329114,60.4626506329114
0,2,1,NaN,2,Cassegrain,570,55,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.754825,0.585802561017493,7.34062756101749,14.681255122035,25,155.53523739809,4.99125,8.5184,0.440550471371424,0.194084717825584,0.0855041139240506,85.5041139240506
0,1,2,NaN,2,Cassegrain,410,40,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.8976,10.8121154022021,14.7097154022021,14.7097154022021,557,2580.41075335062,1.92,3.2768,0.366766835739966,0.134517911798707,0.0493367088607595,49.3367088607595
0,2,1,NaN,3,Korsch,630,56,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1300096,0.237329746937466,7.36733934693747,14.7346786938749,9,61.1007907104567,5.26848,8.9915392,0.448560479941813,0.20120650416563,0.0902532860759494,90.2532860759493
0,2,2,NaN,3,Korsch,460,41,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.1972889,3.18212619179497,7.37941509179498,14.75883018359,209,1074.52819213134,2.06763,3.5287552,0.375936006633465,0.141327881083516,0.0531302392405063,53.1302392405063
0,1,2,NaN,1,Korsch,460,54,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.5895576,5.16981866504775,14.7593762650477,14.7593762650477,159,817.464031334371,4.72392,8.0621568,0.495135228248953,0.245158894253143,0.121386805063291,121.386805063291
0,3,1,NaN,3,Korsch,520,46,NaN,NaN,NaN,NaN,NaN,NaN,6,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.9518416,0.970584643641468,4.92242624364147,14.7672787309244,72,413.0582537671,2.92008,4.9836032,0.368460394237918,0.135763062121962,0.0500233113924051,50.023311392405
0,1,2,NaN,2,Cassegrain,650,62,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.5141752,0.273984311421998,14.788159511422,14.788159511422,5,34.8744637311938,7.14984,12.2023936,0.568488595396947,0.323179283096393,0.183723736708861,183.723736708861
0,2,2,NaN,2,Korsch,630,49,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1648241,0.238488583592434,7.40331268359243,14.8066253671849,9,61.1007907104567,3.52947,6.0236288,0.449289373781458,0.201860941392935,0.0906939759493671,90.6939759493671
0,2,2,NaN,3,Korsch,510,46,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9277624,1.49429142571376,7.42205382571376,14.8441076514275,75,422.905396496685,2.92008,4.9836032,0.42178186110096,0.17789993835379,0.0750349670886076,75.0349670886076
0,3,1,NaN,2,Korsch,630,49,NaN,NaN,NaN,NaN,NaN,NaN,6,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.7765494,0.176952567129424,4.95350196712942,14.8605059013883,10,67.8897674560631,3.52947,6.0236288,0.392490419949087,0.15404872975181,0.0604626506329114,60.4626506329114
0,2,2,NaN,3,Korsch,530,47,NaN,NaN,NaN,NaN,NaN,NaN,6,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3228207,1.10967876829234,7.43249946829234,14.8649989365847,52,303.402879966707,3.11469,5.3157376,0.430951031994459,0.18571879197709,0.0800357050632911,80.0357050632911
0,1,2,NaN,3,Cassegrain,510,59,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.5075811,2.38023140422938,14.8878125042294,14.8878125042294,58,327.046839957437,6.16137,10.5154048,0.540981082716449,0.292660531857062,0.158323811392405,158.323811392405
0,1,1,NaN,3,Cassegrain,620,71,NaN,NaN,NaN,NaN,NaN,NaN,6,360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.5311866,0.423234645341399,14.9544212453414,14.9544212453414,8,53.563284138676,10.73733,18.3250432,0.568710608497656,0.323431756217774,0.183939070886076,183.939070886076
0,3,1,NaN,3,Korsch,490,44,NaN,NaN,NaN,NaN,NaN,NaN,6,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4584704,1.55370299375433,5.01217339375433,15.036520181263,129,701.89842979016,2.55552,4.3614208,0.352440377097139,0.124214219408374,0.0437781063291139,43.7781063291139
