MissionDay,Case,EccentricityVectorX,EccentricityVectorY,Eccentricity,ArgumentOfPerigee_deg,ObservedMinAltitude_km,ObservedMaxAltitude_km,ObservedVariation_km,MaxDeviationFromNominal_km,WithinMaintenanceHalfBand
551,2,0.000230218393818217,2.54392015775207e-05,0.000231619649056684,6.30561932385638,631.978967108112,635.358360005958,3.37939289784617,5.35836000595805,1
552,2,0.000171622597338614,1.40607002828638e-05,0.000172197616736402,4.68366944967099,632.38609106116,635.023994192949,2.63790313178856,5.02399419294852,1
553,2,0.000112476819409653,6.01616114320226e-06,0.000112637600735334,3.06171957548548,632.787119608816,634.67592368122,1.88880407240435,4.67592368122007,1
554,2,5.29705984789138e-05,1.33136367337964e-06,5.2987327092854e-05,1.43976970130022,633.180765305086,634.31526780786,1.1345025027739,4.31526780785998,1
555,2,-6.7053719310731e-06,2.13207664659116e-08,6.70540582732363e-06,179.817819827114,633.480093837475,634.027705733777,0.547611896301646,4.027705733777,1
556,2,-6.63598543189058e-05,2.09023058347175e-06,6.63927656384224e-05,178.195869952929,633.093043919133,634.397323667346,1.30427974821248,4.39732366734552,1
557,2,-0.000125801680043672,7.5314630999287e-06,0.000126026924259207,176.573920078744,632.697628725529,634.755251930865,2.05762320533677,4.75525193086548,1
558,2,-0.000184840361943582,1.63275813524519e-05,0.000185560096239076,174.951970204559,632.295118016733,635.100339755546,2.80522173881343,5.10033975554632,1
559,2,-0.000243286704770797,2.84503973172025e-05,0.000244944577049053,173.330020330373,631.886803897371,635.431477322298,3.54467342492751,5.43147732229806,1
560,2,-0.000300953411486131,4.38610622411711e-05,0.000304132781307876,171.708070456188,631.473996647615,635.747599368894,4.27360272127862,5.74759936889359,1
561,2,-0.000357655683470813,6.25101911368234e-05,0.000363077280912669,170.086120582003,631.058020501351,636.047688656274,4.98966815492327,6.0476886562742,1
562,2,-0.000413211812731767,8.43380210411306e-05,0.000421730843043531,168.464170707817,630.640209385347,636.330779282193,5.69056989684611,6.33077928219268,1
563,2,-0.000467443764202722,0.000109274602531855,0.000480046468011697,166.842220833632,630.221902633277,636.595959830902,6.37405719762489,6.59595983090162,1
564,2,-0.000520177746275026,0.000137240023887328,0.000537977426920832,165.220270959446,629.804440688509,636.842376348095,7.03793565958654,6.84237634809506,1
565,2,-0.000571244767729927,0.000168144667171408,0.000595477299111395,163.598321085261,629.389160809438,637.069235130853,7.6800743214153,7.06923513085303,1
566,2,-0.000620481179287489,0.000201889495422941,0.000652500009357949,161.976371211076,628.977392791169,637.275805322989,8.29841253182008,7.27580532298884,1
567,2,-0.000667729198036788,0.00023836637002943,0.000708999864789733,160.35442133689,628.570454717126,637.46142130679,8.89096658966412,7.46142130678982,1
568,2,-0.000712837413066705,0.000277458397267812,0.000764931591504793,158.732471462705,628.16964875404,637.625484882862,9.45583612882251,7.62548488286234,1
569,2,-0.000755661270677057,0.000319040302901872,0.000820250370848427,157.110521588519,627.776257003552,637.767467230484,9.99121022693168,7.76746723048393,1
570,2,-0.000796063537615105,0.000362978833635812,0.000874911875326818,155.488571714334,627.39153742341,637.886910641621,10.4953732182113,7.88691064162083,1
571,2,-0.000833914740852991,0.000409133184137535,0.000928872304127122,153.866621840149,627.016719830928,637.983430022566,10.9667101916373,7.9834300225657,1
572,2,-0.000869093582496728,0.000457355448263107,0.00098208841821546,152.244671965963,626.653002001087,638.056714157884,11.4037121567968,8.05671415788402,1
573,2,-0.000901487328497224,0.000507491093036531,0.00103451757498482,150.622722091778,626.301545871273,638.106526732306,11.8049808610333,8.10652673230595,1
574,2,-0.000930992169917586,0.000559379453865815,0.00108611776242499,149.000772217593,625.963473864252,638.132707106892,12.1692332426402,8.13270710689198,1
575,2,-0.000957513555599066,0.000612854249408442,0.00113684763278724,147.378822343407,625.639865340589,638.135170846809,12.4953055062201,8.13517084680871,1
576,2,-0.000980966495159492,0.00066774411443621,0.00118666653571662,145.756872469222,625.331753191231,638.11390999882,12.7821568075893,8.11390999882019,1
577,2,-0.00100127583135331,0.000723873148991938,0.00123553455082558,144.134922595036,625.040120580515,638.068993117506,13.0288725369908,8.06899311750567,1
578,2,-0.00101837648092033,0.000781061482078124,0.00128341251968249,142.512972720851,624.765897849379,638.000565040155,13.2346671907761,8.00056504015527,1
579,2,-0.00103221364315146,0.000839125848071227,0.00133026207718978,140.891022846666,624.509959587991,637.908846411093,13.3988868231019,7.90884641109312,1
580,2,-0.00104274297550289,0.000897880174014299,0.0013760456823262,139.26907297248,624.273121886502,637.794132957107,13.5210110706054,7.79413295710742,1
581,2,-0.00104993073569617,0.000957136175906052,0.00142072664822884,137.647123098295,624.056139772054,637.656794516565,13.6006547445114,7.65679451656524,1
582,2,-0.00105375388984865,0.0010167039620754,0.00146426917159072,136.02517322411,623.859704839572,637.497273825583,13.6375689860108,7.49727382558308,1
583,2,-0.00105420018628779,0.00107639264170797,0.00150663836135029,134.403223349924,623.684443083319,637.316085065536,13.6316419822173,7.31608506553619,1
584,2,-0.00105126819481287,0.00113601093657442,0.00154780026665,132.781273475739,623.530912935524,637.113812177001,13.5828992414772,7.11381217700148,1
585,2,-0.0010449673112782,0.00119536779400028,0.00158772190404148,131.159323601553,623.399603517836,636.891106946,13.4915034281639,6.89110694599992,1
586,2,-0.00103531772748319,0.00125427299911303,0.0016263712839155,129.537373727368,623.29093311065,636.648686869268,13.3577537586186,6.70906688935031,1
587,2,-0.00102235036646573,0.00131253778440426,0.00166371743613555,127.915423853183,623.205247844758,636.387332805946,13.1820849611871,6.79475215524155,1
588,2,-0.00100610678340629,0.00136997543465375,0.00169973043485457,126.293473978997,623.142820619129,636.107886423857,12.9650658047283,6.85717938087134,1
589,2,-0.000986639032460298,0.00142640188527663,0.00173438142249475,124.671524104812,623.103850247901,635.811247449251,12.70739720135,6.89614975209906,1
590,2,-0.000964009499945439,0.00148163631217644,0.00176764263287149,123.049574230627,623.088460839102,635.498370729459,12.4099098903574,6.91153916089797,1
591,2,-0.00093829070441862,0.00153550171121368,0.00179948741344265,121.427624356441,623.096701406815,635.1702631186,12.0735617117854,6.9032985931849,1
592,2,-0.000909565064283115,0.00158782546543293,0.00182989024666553,119.805674482256,623.128545717988,634.827980197017,11.6994344790289,6.87145428201188,1
593,2,-0.000877924633670728,0.00163843989823084,0.00185882677044435,118.18372460807,623.183892374265,634.472622835643,11.2887304613777,6.81610762573496,1
594,2,-0.000843470807445286,0.00168718281069223,0.0018862737976518,116.561774733885,623.26256512864,634.105333616985,10.8427684883447,6.73743487135971,1
595,2,-0.000806313996272855,0.00173389800137243,0.00191220933470915,114.9398248597,623.364313436002,633.727293124859,10.3629796888576,6.63568656399843,1
596,2,-0.000766573272799912,0.00177843576686014,0.00193661259920992,113.317874985514,623.488813236018,633.339716115382,9.85090287936384,6.51118676398232,1
597,2,-0.000724375990073399,0.00182065338151671,0.00195946403657302,111.695925111329,623.635667966058,632.943847582085,9.30817961602656,6.36433203394154,1
598,2,-0.000679857373425369,0.00186041555485441,0.00198074533571206,110.073975237144,623.804409801281,632.540958728288,8.73654892700722,6.19559019871895,1
599,2,-0.000633160087130149,0.00189759486508811,0.00200043944370816,108.452025362958,623.994501118267,632.132342860142,8.13784174187481,6.00549888173305,1
600,2,-0.000584433777222686,0.00193207216747087,0.00201853057947468,106.830075488773,624.20533617798,631.719311213884,7.51397503590306,5.79466382201952,1
601,2,-0.000533834591943118,0.001963736976105,0.00203500424640271,105.208125614587,624.436243023165,631.303188731096,6.86694570793111,5.56375697683541,1
602,2,-0.000481524681344464,0.00199248781800489,0.0020498472439774,103.586175740402,624.686485584642,630.885309795743,6.19882421110105,5.31351441535821,1
603,2,-0.000427671677666842,0.00201823255827721,0.00206304767835563,101.964225866217,624.955265990383,630.467013946895,5.51174795651252,5.04473400961706,1
604,2,-0.000372448158143527,0.00204088869537622,0.00207459497189667,100.342275992031,625.241727070561,630.049641580991,4.80791451042978,4.75827292943927,1
605,2,-0.000316031091960248,0.00206038362548799,0.00208447987163816,98.7203261178459,625.544955051235,629.634529657486,4.08957460625095,4.45504494876502,1
606,2,-0.000258601273140114,0.00207665487519655,0.0020926944567106,97.0983762436605,625.863982428708,629.223007421649,3.35902499294093,4.13601757129186,1
607,2,-0.000200342741171403,0.00208965030168598,0.00209923214468443,95.4764263694751,626.197791016019,628.816392158071,2.6186011420516,3.80220898398102,1
608,2,-0.00014144219123498,0.00209932825983725,0.00210408769684456,93.8544764952899,626.545315152522,628.415984988367,1.87066983584498,3.45468484747778,1
609,2,-8.20883759212506e-05,0.00210565773568405,0.00210725722238826,92.2325266211044,626.905445066926,628.023066726257,1.11762165933101,3.09455493307394,1
610,2,-2.24715003540068e-05,0.00210861844580012,0.00210873818154285,90.610576746919,627.277030383695,627.638893803022,0.361863419327051,2.72296961630514,1
611,2,3.72173873405769e-05,0.00210820090229943,0.00210852938760089,88.9886268727336,627.184207103643,627.732945127236,0.54873802359316,2.81579289635738,1
612,2,9.67870082663998e-05,0.0021044064432411,0.00210663100787105,87.3666769985482,626.815343422445,628.119394492747,1.30405107030174,3.18465657755451,1
613,2,0.000156046465729414,0.00209724722834141,0.0021030445635441,85.7447271243629,626.458222991789,628.514281209825,2.0560582180359,3.54177700821128,1
614,2,0.000214805856984839,0.00208674620000684,0.0020977729284739,84.1227772501775,626.11398648716,628.916342447373,2.8023559602135,3.88601351284046,1
615,2,0.000272876881799089,0.00207293700981283,0.00209082032687463,82.5008273759921,625.783733100574,629.324291991471,3.54055889089693,4.21626689942559,1
616,2,0.000330073445876375,0.00205586391066404,0.00208219232993581,80.8788775018067,625.468517068634,629.736824338496,4.26830726986191,4.53148293136621,1
617,2,0.00038621225721612,0.00203558161498156,0.0020718958513581,79.2569276276214,625.169344346493,630.152618855436,4.98327450894374,4.83065565350739,1
618,2,0.000441113413490177,0.00201215511937161,0.00205993914181326,77.634977753436,624.887169437692,630.570343994351,5.68317455665863,5.11283056230752,1
619,2,0.000494600978557453,0.0019856594963375,0.00204633178233279,76.0130278792506,624.622892389393,630.988661547703,6.36576915830926,5.37710761060657,1
620,2,0.000546503546268557,0.00195617965370248,0.00203108467663061,74.3910780050652,624.377355961888,631.406230931083,7.0288749691947,5.62264403811196,1
621,2,0.000596654789753608,0.00192381006251424,0.00201421004236573,72.7691281308799,624.151342980809,631.821713479669,7.67037049886028,5.84865701919148,1
622,2,0.000644893994433029,0.00188865445430319,0.00199572140135217,71.1471782566945,623.945573879849,632.233776744675,8.28820286482573,6.05442612015088,1
623,2,0.000691066573043151,0.00185082548866463,0.00197563356872378,69.5252283825091,623.760704441181,632.641098775903,8.88039433472136,6.23929555881864,1
624,2,0.000735024561026285,0.00181044439222996,0.00195396264106272,67.9032785083237,623.597323740245,633.042372376557,9.44504863631164,6.40267625975514,1
625,2,0.000776627090697653,0.0017676405701841,0.00193072598350109,66.2813286341384,623.45595230084,633.436309316425,9.98035701558456,6.54404769915993,1
626,2,0.000815740842669723,0.00172255119157384,0.00190594221580613,64.659378759953,623.337040465936,633.821644489623,10.4846040236866,6.66295953406393,1
627,2,0.000852240473087233,0.00167532074973622,0.00187963119745994,63.0374288857676,623.240966988912,634.197140003221,10.9561730143092,6.75903301108815,1
628,2,0.000886009015303894,0.00162610059925542,0.00185181401174594,61.4154790115821,623.168037849295,634.561589183181,11.3935513338865,6.83196215070507,1
629,2,0.000916938254713478,0.00157504847093214,0.00182251294885459,59.7935291373967,623.118485296429,634.913820484296,11.7953351878672,6.88151470357082,1
630,2,0.000944929075534133,0.00152232796631983,0.00179175148802206,58.1715792632115,623.092467123834,635.252701291041,12.160234167207,6.90753287616553,1
631,2,0.000969891778434645,0.00146810803344738,0.00175955427871602,56.5496293890261,623.090066176321,635.57714159655,12.4870754202288,6.90993382367867,1
632,2,0.000991746367984722,0.00141256242540868,0.00172594712088388,54.9276795148407,623.111290091314,635.886097547316,12.7748074560017,6.88870990868566,1
633,2,0.00101042280900822,0.00135586914355371,0.00169095694427892,53.3057296406552,623.156071275096,636.178574841578,13.0225035664821,6.84392872490366,1
634,2,0.0010258612510177,0.00129820986706579,0.00165461178688132,51.68377976647,623.224267114058,636.453631969819,13.2293648557607,6.77573288594181,1
635,2,0.00103801222001126,0.00123976937075279,0.00161694077243091,50.0618298922846,623.315660420329,636.710383286301,13.3947228659717,6.71038328630107,1
636,2,0.00104683677701673,0.00118073493291818,0.00157797408709017,48.4398800180991,623.429960110536,636.948001901104,13.5180417905683,6.94800190110413,1
637,2,0.0010523066428755,0.00112129573520927,0.00153774295525566,46.8179301439137,623.566802115683,637.165722382674,13.5989202669905,7.16572238267395,1
638,2,0.00105440428886583,0.00106164225636612,0.00149627961453761,45.1959802697285,623.725750519582,637.362843261585,13.6370927420026,7.36284326158466,1
639,2,0.00105312299287537,0.00100196566181368,0.00145361728992762,43.5740303955431,623.906298922511,637.53872932679,13.6324304042794,7.53872932679019,1
640,2,0.00104846686094282,0.000942457191053476,0.00140979016717513,41.9520805213577,624.107872026162,637.692813706434,13.5849416802721,7.69281370643432,1
641,2,0.00104045081409971,0.000883307544817842,0.00136483336539406,40.3301306471722,624.329827435277,637.824599725909,13.4947722906321,7.82459972590948,1
642,2,0.00102910054055453,0.000824706273950725,0.00131878290892145,38.7081807729868,624.571457670752,637.933662536736,13.3622048659836,7.9336625367356,1
643,2,0.00101445241337233,0.000766841171973413,0.00127167569845087,37.0862308988016,624.831992388295,638.019650510506,13.1876581222108,8.01965051050581,1
644,2,0.00099655337391363,0.000709897673281749,0.00122354948146345,35.4642810246161,625.110600796193,638.082286393046,12.9716855968535,8.08228639304639,1
645,2,0.00097546078140628,0.000654058258903458,0.00117444282198052,33.8423311504307,625.406394265062,638.121368214728,12.7149739496662,8.12136821472836,1
646,2,0.000951242229132155,0.000599501871719765,0.00112439506966182,32.2203812762453,625.718429121877,638.136769953731,12.4183408318544,8.13676995373146,1
647,2,0.00092397532781786,0.000546403343025391,0.00107344632827424,30.5984314020601,626.045709620041,638.128441949916,12.0827323298753,8.12844194991612,1
648,2,0.000893747456923536,0.000494932832264494,0.00102163742355624,28.9764815278747,626.387191076647,638.096411067884,11.7092199912361,8.09641106788354,1
649,2,0.000860655484626823,0.000445255281738072,0.000969009870503847,27.3545316536892,626.741783167561,638.040780608606,11.2989974410441,8.04078060860559,1
650,2,0.00082480545739927,0.00039752988803016,0.000915605840104185,25.7325817795038,627.108353370448,637.961729969964,10.8533765995168,7.96172996996438,1
651,2,0.000786312260170022,0.000351909591846762,0.000861468125543506,24.1106319053186,627.485730545364,637.859514057401,10.3737835120363,7.85951405740059,1
652,2,0.000745299248165776,0.000308540587902342,0.000806640107916531,22.4886820311331,627.872708642052,637.734462446728,9.86175380467535,7.73446244672778,1
653,2,0.000701897851606882,0.000267561856424546,0.000751165721464782,20.8667321569477,628.268050522647,637.586978302066,9.31892777941937,7.5869783020662,1
654,2,0.000656247154526294,0.000229104717778412,0.000695089418371611,19.2447822827623,628.670491888093,637.41753705271,8.7470451646177,7.41753705271049,1
655,2,0.000608493449061143,0.000193292411637378,0.000638456133142222,17.6228324085769,629.078745296183,637.226684833557,8.14793953737433,7.22668483355733,1
656,2,0.000558789766645238,0.000160239702049667,0.000581311246597213,16.0008825343917,629.49150425874,637.015036694556,7.52353243581672,7.01503669455644,1
657,2,0.000507295387604803,0.000130052509665617,0.000523700549508431,14.3789326602062,629.907447405225,636.783274585453,6.87582718022827,6.78327458545289,1
658,2,0.000454175330729082,0.000102827572304592,0.000465670205906419,12.7569827860208,630.325242699717,636.532145122858,6.2069024231406,6.53214512285774,1
659,2,0.000399599824451413,7.86521349491337e-05,0.000407266716088679,11.1350329118354,630.743551697942,636.262457147381,5.51890544943888,6.26245714738127,1
660,2,0.00034374376133553,5.76036701598621e-05,0.000348536879358532,9.51308303765017,631.161033830914,635.975079079349,4.81404524843481,5.97507907934857,1
661,2,0.000286786137615157,3.97496298070441e-05,0.000289527756524339,7.8911331634647,631.576350701506,635.670936082215,4.09458538070874,5.67093608221501,1
662,2,0.00022890947958306,2.51472289144765e-05,0.000230286632189245,6.2691832892793,631.988170380183,635.351007043471,3.36283666328814,5.35100704347064,1
663,2,0.000170299258667606,1.38432623083152e-05,0.00017086097686152,4.64723341509388,632.395171686045,635.016321383417,2.62114969737172,5.01632138341665,1
664,2,0.000111143297071391,5.87395465847032e-06,0.000111298408915982,3.02528354090862,632.796048439323,634.667955702717,1.87190726339452,4.66795570271745,1
665,2,5.16311658765398e-05,1.26484439309359e-06,5.16466564368837e-05,1.40333366672321,633.189513671434,634.30703028019,1.11751660875598,4.30703028018957,1
666,2,-8.04642245438327e-06,3.07018581853242e-08,8.04648102703904e-06,179.781383792539,633.471499917777,634.036128774162,0.564628856385184,4.03612877416242,1
667,2,-6.76982252351967e-05,2.17548198456845e-06,6.77331707648521e-05,178.159433918352,633.084248321178,634.405497018653,1.32124869747463,4.40549701865302,1
668,2,-0.000127133082412037,7.69231161392358e-06,0.000127365585232242,176.537484044167,632.68865969847,634.763149319025,2.07448962055423,4.76314931902471,1
669,2,-0.000186160529154532,1.6563511524504e-05,0.000186895940376236,174.915534169982,632.286004356999,635.107935785836,2.82193142883659,5.10793578583559,1
670,2,-0.000244591406218993,2.876065308593e-05,0.000246276533925004,173.293584295796,631.877574855686,635.438747561834,3.56117270614766,5.43874756183379,1
671,2,-0.000302238466127793,4.4244649361528e-05,0.00030545978361219,171.671634421611,631.464681834696,635.754520426095,4.28983859139873,5.75452042609459,1
672,2,-0.000358916973222276,6.2965880366252e-05,0.000364398265305061,170.049684547425,631.048649792557,636.054238257015,5.00558846445847,6.05423825701507,1
673,2,-0.000414445295666285,8.48643520787904e-05,0.000423044751005928,168.42773467324,630.63081282463,636.336936342401,5.70612351777129,6.33693634240149,1
674,2,-0.000468645487503231,0.000109869888698304,0.000481352246696449,166.805784799055,630.212510336718,636.60170452535,6.38919418863202,6.60170452534965,1
675,2,-0.000521343858901323,0.00013790235752965,0.00053927402999436,165.183834924869,629.795082747755,636.847690175139,7.0526074273846,6.84769017513929,1
676,2,-0.000572371532759703,0.00016887192577647,0.000596763687592622,163.561885050684,629.379867195369,637.074100972909,7.69423377754072,7.07410097290949,1
677,2,-0.000621564985891667,0.000202679348419196,0.000653775152450855,161.939935176499,628.96819325808,637.280207502532,8.31201424445203,7.28020750253177,1
678,2,-0.000668766573050786,0.000239216286255469,0.000710262740709346,160.317985302313,628.561378707735,637.465345637674,8.90396692993954,7.46534563767443,1
679,2,-0.000713825032120524,0.000278365653083713,0.000766181188295947,158.696035428128,628.160725305626,637.628918716799,9.46819341117327,7.62891871679949,1
680,2,-0.000756595968848554,0.00032000199091737,0.000821485687196656,157.074085553942,627.767514655524,637.770399498503,10.0028848429788,7.77039949850268,1
681,2,-0.000796942319572295,0.00036399187202732,0.000876131921360718,155.452135679757,627.383004126565,637.88933189038,10.5063277638154,7.88933189038005,1
682,2,-0.000834734790452884,0.000410194326524148,0.000930076102211545,153.830185805572,627.008422858719,637.985332445366,10.9769095866476,7.98533244536634,1
683,2,-0.000869852271809935,0.000458461294109949,0.000983275003734903,152.208235931386,626.644967863152,638.058091620308,11.4131237571565,8.05809162030835,1
684,2,-0.000902182226229412,0.000508638098552103,0.00103568599711638,150.586286057201,626.293800229482,638.107374792351,11.813574562869,8.10737479235138,1
685,2,-0.000931621049200807,0.000560563943358427,0.00108726708490028,148.964336183016,625.956041451568,638.133023029577,12.1769815780092,8.13302302957698,1
686,2,-0.000958074401127956,0.000614072427065303,0.0011379769346426,147.34238630883,625.63276988293,638.134953613149,12.5021837302195,8.13495361314904,1
687,2,-0.00098145750964954,0.000668992076487523,0.00118777491203113,145.720436434645,625.325017332616,638.113160309182,12.7881429765653,8.11316030918158,1
688,2,-0.00100169544130041,0.000725146896220883,0.00123662111344615,144.098486560459,625.03376581171,638.067713389309,13.0339475775994,8.06771338930912,1
689,2,-0.00101872334164325,0.000782356932636759,0.00128447639793559,142.476536686274,624.759944440232,637.998759399933,13.2388149597012,7.99875939993285,1
690,2,-0.00103248664310098,0.000840438850561139,0.00133130241857906,140.854586812089,624.504426523691,637.906520680935,13.4020941572442,7.90652068093516,1
691,2,-0.00104294123982389,0.00089920652079021,0.00137706165321565,139.232636937903,624.268026807931,637.791294635554,13.5232678276226,7.79129463555387,1
692,2,-0.00105005362903119,0.000958471616559605,0.0014217174345108,137.610687063718,624.051498920403,637.653452753981,13.6019538335772,7.65345275398067,1
693,2,-0.00105380101837394,0.00101804421705602,0.00146523397933816,135.988737189533,623.855533005402,637.493439394137,13.6379063887354,7.49343939413689,1
694,2,-0.00105417139897536,0.00107773341603708,0.00150757641745307,134.366787315347,623.680753560201,637.31177032387,13.6310167636684,7.31177032386972,1
695,2,-0.0010511635839145,0.00113734793360916,0.00154871081943434,132.744837441162,623.527717478411,637.109031029708,13.5813135512965,7.10903102970781,1
696,2,-0.00104478721202976,0.00119669672920249,0.00158860422387228,131.122887566976,623.396912306257,636.885874798078,13.4889624918206,6.88587479807813,1
697,2,-0.0010350627170304,0.00125558961377948,0.00162722466378102,129.500937692791,623.288754716866,636.643020575675,13.3542658588095,6.7112452831343,1
698,2,-0.0010220212620146,0.0013138378593141,0.00166454119221393,127.878987818606,623.203589206959,636.381250616458,13.1776614094991,6.79641079304088,1
699,2,-0.00100570463960432,0.0013712548035894,0.00170052390706178,126.25703794442,623.141687019737,636.101407923414,12.9597209036779,6.85831298026346,1
700,2,-0.000986165138016752,0.00142765644837482,0.00173514397501354,124.635088070235,623.10324529707,635.804393493983,12.7011481969133,6.89675470293037,1
701,2,-0.000963465373501549,0.00148286204906665,0.00176837365466086,123.01313819605,623.088386463425,635.49116337863,12.4027769152048,6.91161353657492,1
702,2,-0.00093767808968095,0.0015366946939018,0.0018001863187275,121.391188321864,623.097157843316,635.162725562696,12.0655677193804,6.90284215668407,1
703,2,-0.000908885924435698,0.0015889818708889,0.00183055647540603,119.769238447679,623.129531513373,634.820136682234,11.6906051688603,6.87046848662658,1
704,2,-0.000877181145083825,0.00163955602063994,0.0018594597887847,118.147288573493,623.18540438946,634.464498585006,11.2790941955466,6.81459561054032,1
705,2,-0.000842665352701009,0.00168825507333071,0.00188687309834806,116.525338699308,623.264598548592,634.096954748401,10.8323561998094,6.73540145140794,1
706,2,-0.000805449156529943,0.00173492296806947,0.00191277443753564,114.903388825123,623.366861784731,633.718686566357,10.3518247816256,6.63313821526901,1
707,2,-0.000765651819522172,0.00177941015300941,0.00193714305134407,113.281438950937,623.491868396848,633.330909517827,9.83904112097991,6.50813160315249,1
708,2,-0.000723400876148249,0.00182157406460221,0.00195995941295821,111.659489076752,623.639220206992,632.934869229676,9.29564902268442,6.36077979300819,1
709,2,-0.000678831723701041,0.00186127958445688,0.0019812052393982,110.037539202567,623.808447805446,632.531837447113,8.72338964166772,6.19155219455433,1
710,2,-0.000632087188401801,0.00189839947233992,0.00200086350616982,108.415589328381,623.999012019326,632.123107925112,8.12409590578636,6.00098798067404,1
711,2,-0.000583317067699544,0.00193281477392915,0.00201891846090633,106.793639454196,624.210305600423,631.709992254348,7.49968665392419,5.78969439957666,1
712,2,-0.000532677650230398,0.0019644152020145,0.00203535563599108,105.17168958001,624.441655127351,631.293815635441,6.8521605080897,5.55834487264883,1
713,2,-0.000480331214975381,0.00199309948992415,0.00205016186015047,103.549739705825,624.692323116471,630.875912615308,6.18358949883657,5.30767688352898,1
714,2,-0.000426445511221455,0.00201877571604358,0.0020633252690083,101.92778983164,624.961510335444,630.457622799473,5.49611246402935,5.03848966455644,1
715,2,-0.00037119322099249,0.00204136159838733,0.00207483531459276,100.305839957454,625.248358312601,630.040286554277,4.79192824167569,4.75164168739877,1
716,2,-0.000314751405672785,0.00206078475827976,0.00208468277378866,98.6838900832689,625.551952034778,629.62524071276,4.07328867798208,4.44804796522203,1
717,2,-0.000257300938596463,0.00207698295229959,0.00209285975572797,97.0619402090835,625.871322825632,629.213814297985,3.34249147235323,4.12867717436791,1
718,2,-0.000199025925421172,0.00208990427174503,0.0020993597081129,95.4399903348981,626.205451395906,628.807324277402,2.60187288149541,3.79454860409351,1
719,2,-0.000140113114143413,0.00209950730898035,0.00210417742246629,93.8180404607127,626.553271056556,628.407071361693,1.85380030513647,3.44672894344387,1
720,2,-8.07512966462853e-05,0.00210576129013065,0.00210730903830519,92.1960905865274,626.913671085127,628.014335861295,1.10066477616874,3.08632891487332,1
721,2,-2.11307036973397e-05,0.00210864617369983,0.00210875204623438,90.574140712342,627.285500235252,627.630373613576,0.344873378324223,2.71449976474787,1
722,2,3.85576046645272e-05,0.00210815271479549,0.0021085052899571,88.9521908381566,627.175800349114,627.741524819895,0.56572447078122,2.8241996508865,1
723,2,9.81223513997434e-05,0.00210428249475508,0.00210656896720162,87.3302409639712,626.807187666905,628.128177399682,1.32098973277687,3.19281233309493,1
724,2,0.000157372655434083,0.00209704791607841,0.00210294462956284,85.7082910897859,626.450344289371,628.523239248313,2.07289495894213,3.54965571062917,1
725,2,0.000216118643355825,0.00208647216268255,0.00209763518125892,84.0863412156005,626.106409999222,628.925446965032,2.8190369658098,3.89359000077752,1
726,2,0.000274172057883682,0.00207258912560673,0.00209064487680415,82.4643913414151,625.776483016174,629.333513857366,3.55703084119216,4.22351698382568,1
727,2,0.000331346861155756,0.00205544329440521,0.00208197931759974,80.8424414672297,625.461616528176,629.746134035914,4.28451750773843,4.5383834718242,1
728,2,0.000387459830906109,0.00203508961457606,0.00207164544744537,79.2204915930442,625.162815368752,630.161986576016,4.999171207264,4.83718463124796,1
729,2,0.000442331147618485,0.002011593311483,0.00205965154697503,77.598541718859,624.881032850483,630.579739733277,5.69870688279354,5.11896714951661,1
730,2,0.000495784970775613,0.00198502968133428,0.0020460072270217,75.9765918446736,624.617167764022,630.998055199665,6.38088743564299,5.38283223597796,1
731,2,0.000547650002357356,0.0019554838498886,0.00203072342091609,74.3546419704882,624.372061551643,631.415592386696,7.04353083505305,5.62793844835744,1
732,2,0.000597760035782047,0.00192305049966128,0.00201381237572562,72.7326920963027,624.146495663641,631.831012722035,7.68451705839391,5.85350433635892,1
733,2,0.000645954488531775,0.00188783356650484,0.00199528764244074,71.1107422221175,623.941189105405,632.242983945795,8.3017948403899,6.05881089459456,1
734,2,0.000692078916754835,0.00184994590653636,0.00197516406511641,69.4887923479321,623.756796182385,632.650184392623,8.89338821023796,6.24320381761527,1
735,2,0.000735985510196172,0.00180950893447899,0.00195345776897736,67.8668424737467,623.593904449505,633.05130724571,9.4574027962052,6.40609555049525,1
736,2,0.000777533565869864,0.00176665223457655,0.00193018614749683,66.2448925995612,623.45303287107,633.445064748901,9.99203187783064,6.54696712892974,1
737,2,0.000816589938955633,0.00172151314532814,0.00190536784845897,64.622942725376,623.334630196474,633.830192363027,10.4955621665521,6.66536980352555,1
738,2,0.000853029469474503,0.00167423631937339,0.00187902275901622,63.0009928511906,623.239073556436,634.205452852818,10.966379296382,6.76092644356379,1
739,2,0.000886735383376201,0.00162497325993893,0.00185117198975349,61.3790429770052,623.166667283823,634.569640290836,11.4029730070131,6.83333271617721,1
740,2,0.000917599666753076,0.00157388183533144,0.00182183785777209,59.7570931028197,623.117641962482,634.921583965105,11.8039420026233,6.88235803751832,1
741,2,0.000945523411981258,0.00152112577303314,0.00179104386880677,58.1351432286345,623.092153706788,635.260152177358,12.16799847057,6.90784629321195,1
742,2,0.000970417134679846,0.00146687413502102,0.00175881469839034,56.5131933544491,623.090283674036,635.584255919141,12.4939722451046,6.90971632596381,1
743,2,0.000992201060472376,0.0014113007759912,0.00172517617208095,54.8912434802636,623.112037811014,635.892852413349,12.7808146023349,6.88796218898608,1
744,2,0.00101080538063164,0.00135458378622444,0.00169015524476777,53.2692936060782,623.157346835532,636.184948509198,13.0276016736655,6.84265316446772,1
